"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","INSPEC Controlled Terms","INSPEC Non-Controlled Terms","Mesh_Terms",Article Citation Count,"Reference Count","License","Online Date",Issue Date,"Meeting Date","Publisher",Document Identifier
"Deep Multiple Kernel Learning","E. V. Strobl; S. Visweswaran","Dept. of Biomed. Inf., Univ. of Pittsburgh, Pittsburgh, PA, USA; Dept. of Biomed. Inf., Univ. of Pittsburgh, Pittsburgh, PA, USA","2013 12th International Conference on Machine Learning and Applications","","2013","1","","414","417","Deep learning methods have predominantly been applied to large artificial neural networks. Despite their state-of-the-art performance, these large networks typically do not generalize well to datasets with limited sample sizes. In this paper, we take a different approach by learning multiple layers of kernels. We combine kernels at each layer and then optimize over an estimate of the support vector machine leave-one-out error rather than the dual objective function. Our experiments on a variety of datasets show that each layer successively increases performance with only a few base kernels.","","","10.1109/ICMLA.2013.84","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6784654","Deep Learning;Multiple Kernel Learning;Kernels;Support Vector Machine","Kernel;Upper bound;Support vector machines;Accuracy;Complexity theory;Linear programming;Training","learning (artificial intelligence);neural nets;support vector machines","deep multiple kernel learning;artificial neural network;support vector machine;leave-one-out error","","13","6","","","","","IEEE","IEEE Conferences"
"Learning Deep Hierarchical Visual Feature Coding","H. Goh; N. Thome; M. Cord; J. Lim","Agency for Science, Technology and Research, Institute for Infocomm Research, Singapore; Laboratoire d'Informatique de Paris 6, Pierre and Marie Curie University-Sorbonne Universitès, Paris, France; Laboratoire d'Informatique de Paris 6, Pierre and Marie Curie University-Sorbonne Universitès, Paris, France; Agency for Science, Technology and Research, Institute for Infocomm Research, Singapore","IEEE Transactions on Neural Networks and Learning Systems","","2014","25","12","2212","2225","In this paper, we propose a hybrid architecture that combines the image modeling strengths of the bag of words framework with the representational power and adaptability of learning deep architectures. Local gradient-based descriptors, such as SIFT, are encoded via a hierarchical coding scheme composed of spatial aggregating restricted Boltzmann machines (RBM). For each coding layer, we regularize the RBM by encouraging representations to fit both sparse and selective distributions. Supervised fine-tuning is used to enhance the quality of the visual representation for the categorization task. We performed a thorough experimental evaluation using three image categorization data sets. The hierarchical coding scheme achieved competitive categorization accuracies of 79.7% and 86.4% on the Caltech-101 and 15-Scenes data sets, respectively. The visual representations learned are compact and the model's inference is fast, as compared with sparse coding methods. The low-level representations of descriptors that were learned using this method result in generic features that we empirically found to be transferrable between different image data sets. Further analysis reveal the significance of supervised fine-tuning when the architecture has two layers of representations as opposed to a single layer.","","","10.1109/TNNLS.2014.2307532","French Embassy in Singapore through the Merlion Project and Ph.D. Program; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6763041","Bag-of-words (BoW) framework;computer vision;deep learning;dictionary learning;hierarchical visual architecture;image categorization;restricted Boltzmann machine (RBM);sparse feature coding;transfer learning.;Bag-of-words (BoW) framework;computer vision;deep learning;dictionary learning;hierarchical visual architecture;image categorization;restricted Boltzmann machine (RBM);sparse feature coding;transfer learning","Encoding;Computer architecture;Visualization;Dictionaries;Learning systems;Neural networks;Adaptation models","Boltzmann machines;gradient methods;image coding;image representation;learning (artificial intelligence)","deep hierarchical visual feature coding;hybrid architecture;image modeling strength;bag of words framework;representational power;learning deep architecture;local gradient-based descriptor;SIFT;hierarchical coding scheme;spatial aggregating restricted Boltzmann machines;RBM;coding layer;sparse distribution;selective distribution;supervised fine-tuning;visual representation;categorization task;experimental evaluation;image categorization data set;competitive categorization accuracy;Caltech-101;15-scenes data set;sparse coding method;image data set","","58","77","","","","","IEEE","IEEE Journals"
"Sparse Coding: A Deep Learning Using Unlabeled Data for High - Level Representation","R. Vidya; G. M. Nasira; R. P. J. Priyankka","Dept. of Comput. Sci., MS Univ., Tirunelveli, India; Dept. of Comput. Applic., Chikana Gov. Arts Coll., Tirupur, India; St. Joseph's Coll. of Arts & Sci., Cuddalore, India","2014 World Congress on Computing and Communication Technologies","","2014","","","124","127","Sparse coding algorithm is an learning algorithm mainly for unsupervised feature for finding succinct, a little above high - level Representation of inputs, and it has successfully given a way for Deep learning. Our objective is to use High - Level Representation data in form of unlabeled category to help unsupervised learning task. When compared with labeled data, unlabeled data is easier to acquire because, unlike labeled data it does not follow some particular class labels. This really makes the Deep learning wider and applicable to practical problems and learning. The main problem with sparse coding is it uses Quadratic loss function and Gaussian noise mode. So, its performs is very poor when binary or integer value or other Non-Gaussian type data is applied. Thus first we propose an algorithm for solving the L1 - regularized convex optimization algorithm for the problem to allow High - Level Representation of unlabeled data. Through this we derive a optimal solution for describing an approach to Deep learning algorithm by using sparse code.","","","10.1109/WCCCT.2014.69","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6755119","Deep Learning;High - Level Representation;Sparse Coding;Unlabeled Data;Neural Network","Encoding;Unsupervised learning;Classification algorithms;Optimization;Educational institutions;Vectors;Convex functions","convex programming;Gaussian noise;image coding;unsupervised learning","L1 regularized convex optimization algorithm;Gaussian noise mode;quadratic loss function;unsupervised learning task;unlabeled category;high-level representation;deep learning;sparse coding","","2","10","","","","","IEEE","IEEE Conferences"
"A Deep Learning method for classification of images RSVP events with EEG data","S. Ahmed; L. Mauricio Merino; Z. Mao; J. Meng; K. Robbins; Y. Huang","Department of Electrical and Computer Engineering, University of Texas at San Antonio, USA; Department of Electrical and Computer Engineering, University of Texas at San Antonio, USA; Department of Electrical and Computer Engineering, University of Texas at San Antonio, USA; Picower Institute for Learning and Memory, Massachusetts Institute of Technology, Cambridge, USA; Department of Computer Science, University of Texas at San Antonio, USA; Department of Electrical and Computer Engineering, University of Texas at San Antonio, USA","2013 IEEE Global Conference on Signal and Information Processing","","2013","","","33","36","In this paper, we investigated Deep Learning (DL) for characterizing and detecting target images in an image rapid serial visual presentation (RSVP) task based on EEG data. We exploited DL technique with input feature clusters to handle high dimensional features related to time - frequency events. The method was applied to EEG recordings of a RSVP experiment with multiple sessions and subjects. For classification of target and non-target images, a deep belief net (DBN) classifier was based on the uncorrelated features, which was constructed from original correlated features using clustering method. The performance of the proposed DBN was tested for different combinations of hidden units and hidden layers on multiple subjects. The results of DBN were compared with cluster Linear Discriminant Analysis (cLDA) and Support vector machine (SVM) and DBN demonstrated better performance in all tested cases. There was an improvement of 10 - 25% for certain cases. We also demonstrated how DBN is used to characterize brain activities.","","","10.1109/GlobalSIP.2013.6736804","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6736804","RSVP;feature clustering;Deep learning;DBN;cLDA;SVM","Electroencephalography;Time-frequency analysis;Brain;Training;Visualization;Support vector machine classification","electroencephalography;image classification;learning (artificial intelligence);medical image processing","deep learning method;image classification;RSVP event;EEG data;rapid serial visual presentation;feature cluster;high dimensional feature;time-frequency event;deep belief net classifier;DBN classifier;clustering method;brain activity","","15","6","","","","","IEEE","IEEE Conferences"
"Classification on ADHD with Deep Learning","D. Kuang; L. He","Dept. of Comput. Sci. & Technol., Tongji Univ., Shanghai, China; Dept. of Comput. Sci. & Technol., Tongji Univ., Shanghai, China","2014 International Conference on Cloud Computing and Big Data","","2014","","","27","32","Effective discrimination of attention deficit hyperactivity disorder (ADHD) using imaging and functional biomarkers would have fundamental influence on public health. In usual, the discrimination is based on the standards of American Psychiatric Association. In this paper, we modified one of the deep learning method on structure and parameters according to the properties of ADHD data, to discriminate ADHD on the unique public dataset of ADHD-200. We predicted the subjects as control, combined, inattentive or hyperactive through their frequency features. The results achieved improvement greatly compared to the performance released by the competition. Besides, the imbalance in datasets of deep learning model influenced the results of classification. As far as we know, it is the first time that the deep learning method has been used for the discrimination of ADHD with fMRI data.","","","10.1109/CCBD.2014.42","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7062868","ADHD;fMRI;Deep Learning;Deep Belief Network","Training;Accuracy;Data models;Learning systems;Feature extraction;Brain modeling;Magnetic resonance","learning (artificial intelligence);medical computing;medical disorders;pattern classification","ADHD discrimination;attention deficit hyperactivity disorder;imaging;functional biomarkers;public health;American Psychiatric Association;deep learning method;ADHD-200;frequency features;datasets imbalance;classification;fMRI data","","8","19","","","","","IEEE","IEEE Conferences"
"Variance Analysis in Software Fault Prediction Models","Y. Jiang; J. Lin; B. Cukic; T. Menzies","Lane Dept. of Comput. Sci. & Electr. Eng., West Virginia Univ., Morgantown, WV, USA; Lane Dept. of Comput. Sci. & Electr. Eng., West Virginia Univ., Morgantown, WV, USA; Lane Dept. of Comput. Sci. & Electr. Eng., West Virginia Univ., Morgantown, WV, USA; Lane Dept. of Comput. Sci. & Electr. Eng., West Virginia Univ., Morgantown, WV, USA","2009 20th International Symposium on Software Reliability Engineering","","2009","","","99","108","Software fault prediction models play an important role in software quality assurance. They identify software subsystems (modules,components, classes, or files) which are likely to contain faults. These subsystems, in turn, receive additional resources for verification and validation activities. Fault prediction models are binary classifiers typically developed using one of the supervised learning techniques from either a subset of the fault data from the current project or from a similar past project. In practice, it is critical that such models provide a reliable prediction performance on the data not used in training. Variance is an important reliability indicator of software fault prediction models. However, variance is often ignored or barely mentioned in many published studies. In this paper, through the analysis of twelve data sets from a public software engineering repository from the perspective of variance, we explore the following five questions regarding fault prediction models: (1) Do different types ofclassification performance measures exhibit different variance? (2) Does the size of the data set imply a more (or less) accurate prediction performance? (3) Does the size of training subset impact model's stability? (4) Do different classifiers consistently exhibit different performance in terms of model's variance? (5) Are there differences between variance from 1000 runs and 10 runs of 10-fold cross validation experiments? Our results indicate that variance is a very important factor in understanding fault prediction models and we recommend the best practice for reporting variance in empirical software engineering studies.","","","10.1109/ISSRE.2009.13","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5362090","variance;fault prediction models;machine learning","Analysis of variance;Predictive models;Software quality;Software engineering;Fault diagnosis;Supervised learning;Data analysis;Performance analysis;Software measurement;Stability","learning (artificial intelligence);software fault tolerance;software quality;statistical analysis","variance analysis;software fault prediction model;software quality assurance;binary classifier;supervised learning;reliability indicator","","35","29","","","","","IEEE","IEEE Conferences"
"Deep Spatiotemporal Feature Learning with Application to Image Classification","T. P. Karnowski; I. Arel; D. Rose","Image Sci. & Machine Vision Group, Oak Ridge Nat. Lab., Oak Ridge, TN, USA; Dept. of Electr. Eng. & Comput. Sci., Univ. of Tennessee, Knoxville, TN, USA; Dept. of Electr. Eng. & Comput. Sci., Univ. of Tennessee, Knoxville, TN, USA","2010 Ninth International Conference on Machine Learning and Applications","","2010","","","883","888","Deep machine learning is an emerging framework for dealing with complex high-dimensionality data in a hierarchical fashion which draws some inspiration from biological sources. Despite the notable progress made in the field, there remains a need for an architecture that can represent temporal information with the same ease that spatial information is discovered. In this work, we present new results using a recently introduced deep learning architecture called Deep Spatio-Temporal Inference Network (DeSTIN). DeSTIN is a discriminative deep learning architecture that combines concepts from unsupervised learning for dynamic pattern representation together with Bayesian inference. In DeSTIN the spatiotemporal dependencies that exist within the observations are modeled inherently in an unguided manner. Each node models the inputs by means of clustering and simple dynamics modeling while it constructs a belief state over the distribution of sequences using Bayesian inference. We demonstrate that information from the different layers of this hierarchical system can be extracted and utilized for the purpose of pattern classification. Earlier simulation results indicated that the framework is highly promising, consequently in this work we expand DeSTIN to a popular problem, the MNIST data set of handwritten digits. The system as a preprocessor to a neural network achieves a recognition accuracy of 97.98% on this data set. We further show related experimental results pertaining to automatic cluster adaptation and termination.","","","10.1109/ICMLA.2010.138","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=5708961","deep learning;biologically-inspired computing;online clustering","Computer architecture;Training;Artificial neural networks;Measurement;Pixel;Machine learning;Feature extraction","image classification;inference mechanisms;learning (artificial intelligence);neural nets","deep spatiotemporal feature learning;image classification;deep machine learning;complex high-dimensionality data;hierarchical fashion;biological sources;temporal information;spatial information;deep spatio-temporal inference network;discriminative deep learning architecture;unsupervised learning;dynamic pattern representation;Bayesian inference;spatiotemporal dependencies;simple dynamics modeling;belief state;hierarchical system;pattern classification;handwritten digits;neural network","","8","17","","","","","IEEE","IEEE Conferences"
"A Deep Learning Method for Braille Recognition","T. Li; X. Zeng; S. Xu","Dept. of Intell. Sci. & Technol., Hohai Univ., Nanjing, China; Dept. of Intell. Sci. & Technol., Hohai Univ., Nanjing, China; Dept. of Intell. Sci. & Technol., Hohai Univ., Nanjing, China","2014 International Conference on Computational Intelligence and Communication Networks","","2014","","","1092","1095","This paper mainly proposes a deep learning method-Stacked Denoising Auto Encoder (SDAE) to solve the problems of automatic feature extraction and dimension reduction in Braille recognition. In the construction of a network with deep architecture, a feature extractor was trained with unsupervised greedy layer-wise training algorithm to initialize the weights for extracting features from Braille images, and then a following classifier was set up for recognition. The experimental results show that by comparing to traditional methods, the constructed network based on the deep learning method can easily recognize Braille images with satisfied performance. The deep learning model can effectively solve the Braille recognition problem in automatic feature extraction and dimension reduction with a reduced preprocessing.","","","10.1109/CICN.2014.229","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=7065649","braille recognition;deep learning;feature extraction;SDAE;neural network","Feature extraction;Image recognition;Accuracy;Computer architecture;Neural networks;Supervised learning;Training","feature extraction;handicapped aids;image denoising;image recognition;learning (artificial intelligence)","deep learning method;Braille recognition;stacked denoising auto encoder;SDAE;automatic feature extraction;dimension reduction;feature extractor;unsupervised greedy layer-wise training algorithm;Braille images;image recognition","","4","8","","","","","IEEE","IEEE Conferences"
"Deep Architecture for Traffic Flow Prediction: Deep Belief Networks With Multitask Learning","W. Huang; G. Song; H. Hong; K. Xie","Sch. of Electr. Eng. & Comput. Sci., Peking Univ., Beijing, China; Sch. of Electr. Eng. & Comput. Sci., Peking Univ., Beijing, China; Sch. of Electr. Eng. & Comput. Sci., Peking Univ., Beijing, China; Sch. of Electr. Eng. & Comput. Sci., Peking Univ., Beijing, China","IEEE Transactions on Intelligent Transportation Systems","","2014","15","5","2191","2201","Traffic flow prediction is a fundamental problem in transportation modeling and management. Many existing approaches fail to provide favorable results due to being: 1) shallow in architecture; 2) hand engineered in features; and 3) separate in learning. In this paper we propose a deep architecture that consists of two parts, i.e., a deep belief network (DBN) at the bottom and a multitask regression layer at the top. A DBN is employed here for unsupervised feature learning. It can learn effective features for traffic flow prediction in an unsupervised fashion, which has been examined and found to be effective for many areas such as image and audio classification. To the best of our knowledge, this is the first paper that applies the deep learning approach to transportation research. To incorporate multitask learning (MTL) in our deep architecture, a multitask regression layer is used above the DBN for supervised prediction. We further investigate homogeneous MTL and heterogeneous MTL for traffic flow prediction. To take full advantage of weight sharing in our deep architecture, we propose a grouping method based on the weights in the top layer to make MTL more effective. Experiments on transportation data sets show good performance of our deep architecture. Abundant experiments show that our approach achieved close to 5% improvements over the state of the art. It is also presented that MTL can improve the generalization performance of shared tasks. These positive results demonstrate that deep learning and MTL are promising in transportation research.","","","10.1109/TITS.2014.2311123","National High Technology Research and Development Program of China; National Science and Technology Support Plan; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=6786503","Deep learning;multitask learning (MTL);task grouping;traffic flow prediction;Deep learning;multitask learning (MTL);task grouping;traffic flow prediction","Roads;Predictive models;Training;Vehicles;Artificial neural networks","autoregressive moving average processes;belief networks;learning (artificial intelligence);prediction theory;road traffic;traffic information systems","traffic flow prediction;deep belief networks;DBN;multitask learning;MTL;transportation modeling;traffic management systems;traveller information systems;grouping method;autoregressive integrated moving average model;ARIMA model","","297","37","","","","","IEEE","IEEE Journals"
"Hyperspectral classification using stacked autoencoders with deep learning","A. O. B. Özdemir; B. E. Gedik; C. Y. Y. Çetin","Middle East Technical University Informatics Institute Ankara/Turkey; Middle East Technical University Informatics Institute Ankara/Turkey; Middle East Technical University Informatics Institute Ankara/Turkey","2014 6th Workshop on Hyperspectral Image and Signal Processing: Evolution in Remote Sensing (WHISPERS)","","2014","","","1","4","In this study, stacked autoencoders which are widely utilized in deep learning research are applied to remote sensing domain for hyperspectral classification. High dimensional hyperspectral data is an excellent candidate for deep learning methods. However, there are no works in literature that focuses on such deep learning approaches for hyperspectral imagery. This study aims to fill this gap by utilizing stacked autoencoders. Experiments are conducted on the Pavia University scene. Using stacked autoencoders, intrinsic representations of the data are learned in an unsupervised way. Using labeled data, these representations are fine tuned. Then, using a soft-max activation function, hyperspectral classification is done. Parameter optimization of Stacked Autoencoders (SAE) is done with extensive experiments. Results are competitive with the state-of-the-art techniques.","","","10.1109/WHISPERS.2014.8077532","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=8077532","Stacked Autoencoders;Hyperspectral Classification;Deep Learning","Hyperspectral imaging;Training;Feature extraction;Machine learning;Support vector machines;Satellites","geophysical image processing;image classification;remote sensing","hyperspectral classification;stacked autoencoders;deep learning research;high dimensional hyperspectral data;deep learning methods;deep learning approaches;hyperspectral imagery","","7","10","","","","","IEEE","IEEE Conferences"
